player_id,skill_level,latency_ms,region,rank,playtime_hours
884,41,23,NA,Silver,68
885,50,19,SA,Silver,375
886,11,7,AS,Bronze,352
887,46,15,OC,Silver,338
888,41,14,SA,Silver,466
889,66,20,AF,Gold,400
890,39,26,AS,Bronze,356
891,43,12,EU,Silver,402
892,30,8,AS,Bronze,277
893,34,20,NA,Bronze,78
894,37,25,NA,Bronze,182
895,30,5,AF,Bronze,121
896,22,14,EU,Bronze,341
897,25,6,EU,Bronze,229
898,25,8,AS,Bronze,250
899,40,14,AF,Bronze,147
900,49,24,EU,Silver,347
901,29,10,AF,Bronze,296
902,25,5,NA,Bronze,280
903,25,7,NA,Bronze,356
904,53,13,AF,Silver,279
905,33,17,NA,Bronze,231
906,39,12,EU,Bronze,165
907,19,18,NA,Bronze,259
908,46,12,OC,Silver,108
909,31,11,NA,Bronze,142
910,42,15,AS,Silver,280
911,24,16,EU,Bronze,98
912,31,10,AF,Bronze,474
913,34,28,EU,Bronze,321
914,36,11,OC,Bronze,128
915,20,7,OC,Bronze,303
916,44,16,NA,Silver,390
917,31,14,AF,Bronze,372
918,30,16,EU,Bronze,35
919,14,17,SA,Bronze,235
920,42,25,OC,Silver,421
921,25,23,NA,Bronze,288
922,48,16,OC,Silver,151
923,39,10,SA,Bronze,168
924,46,22,NA,Silver,536
925,19,10,AF,Bronze,184
926,20,15,EU,Bronze,266
927,34,5,SA,Bronze,159
928,23,5,SA,Bronze,232
929,39,27,SA,Bronze,463
930,22,6,OC,Bronze,389
931,38,7,AF,Bronze,262
932,42,17,OC,Silver,402
933,39,16,EU,Bronze,142
934,25,17,EU,Bronze,495
935,42,9,AF,Silver,327
936,59,25,AS,Gold,577
937,30,22,AF,Bronze,440
938,40,18,SA,Bronze,250
939,36,20,NA,Bronze,414
940,31,20,AF,Bronze,173
941,36,11,AS,Bronze,374
942,26,10,AS,Bronze,280
943,30,6,SA,Bronze,387
944,42,13,AS,Silver,388
945,42,13,AS,Silver,327
946,14,6,OC,Bronze,327
947,36,17,NA,Bronze,110
948,37,5,OC,Bronze,299
949,49,15,AF,Silver,171
950,11,8,OC,Bronze,82
951,45,17,NA,Silver,433
952,40,14,AF,Bronze,425
953,35,26,AS,Bronze,176
954,14,21,SA,Bronze,296
955,30,17,AS,Bronze,185
956,21,18,OC,Bronze,167
957,41,20,SA,Silver,268
958,35,15,SA,Bronze,108
959,26,8,AS,Bronze,244
960,28,22,SA,Bronze,402
961,45,27,NA,Silver,71
962,20,13,EU,Bronze,347
963,48,20,EU,Silver,136
964,37,18,SA,Bronze,163
965,32,17,AS,Bronze,361
966,42,13,EU,Silver,560
967,34,11,AF,Bronze,351
968,38,21,OC,Bronze,257
969,23,35,SA,Bronze,377
970,41,16,OC,Silver,148
971,35,16,AS,Bronze,221
972,29,35,EU,Bronze,128
973,24,24,OC,Bronze,424
974,19,27,NA,Bronze,374
975,54,12,NA,Silver,401
976,36,19,AF,Bronze,224
977,32,22,OC,Bronze,162
978,37,16,OC,Bronze,405
979,18,17,AS,Bronze,291
980,46,8,NA,Silver,138
981,50,8,EU,Silver,138
982,43,16,NA,Silver,168
983,47,30,AF,Silver,458
984,31,18,AS,Bronze,304
985,46,19,EU,Silver,191
986,34,27,OC,Bronze,495
987,31,12,AS,Bronze,337
988,16,16,AF,Bronze,296
989,38,14,EU,Bronze,188
990,40,33,AS,Bronze,359
991,30,16,AF,Bronze,285
992,25,15,EU,Bronze,243
993,23,24,SA,Bronze,669
994,45,14,AS,Silver,366
995,20,7,EU,Bronze,370
996,21,18,OC,Bronze,294
997,45,20,NA,Silver,430
998,48,30,EU,Silver,342
999,35,7,EU,Bronze,415
1000,28,20,AS,Bronze,310
1001,17,26,AF,Bronze,267
1002,38,10,SA,Bronze,271
1003,35,8,OC,Bronze,460
1004,17,22,OC,Bronze,322
1005,29,17,NA,Bronze,255
1006,36,7,SA,Bronze,211
1007,19,20,NA,Bronze,554
1008,30,20,OC,Bronze,366
1009,41,12,EU,Silver,0
1010,21,21,EU,Bronze,264
1011,13,17,NA,Bronze,412
1012,22,17,NA,Bronze,258
1013,38,27,NA,Bronze,243
1014,28,13,AS,Bronze,232
1015,31,5,AS,Bronze,439
1016,36,8,NA,Bronze,198
1017,43,7,EU,Silver,326
1018,20,16,EU,Bronze,375
1019,36,13,AF,Bronze,382
1020,34,13,AS,Bronze,215
1021,53,10,EU,Silver,420
1022,24,13,EU,Bronze,266
1023,10,6,AF,Bronze,186
1024,35,23,EU,Bronze,326
1025,22,11,EU,Bronze,222
1026,19,20,NA,Bronze,350
1027,36,24,OC,Bronze,274
1028,71,10,OC,Diamond,609
1029,18,11,SA,Bronze,254
1030,36,20,EU,Bronze,268
1031,21,13,OC,Bronze,407
1032,52,15,AF,Silver,225
1033,37,5,OC,Bronze,272
1034,14,18,SA,Bronze,219
1035,33,22,EU,Bronze,231
1036,37,22,NA,Bronze,151
1037,12,15,SA,Bronze,207
1038,40,9,AS,Bronze,341
1039,48,19,EU,Silver,262
1040,32,9,SA,Bronze,85
1041,56,25,EU,Gold,169
1042,52,11,AS,Silver,403
1043,46,7,SA,Silver,0
1044,49,16,NA,Silver,443
1045,45,8,EU,Silver,298
1046,26,11,AS,Bronze,409
1047,40,9,EU,Bronze,408
1048,34,12,AF,Bronze,249
1049,37,6,AS,Bronze,215
1050,43,10,AF,Silver,515
1051,28,19,AF,Bronze,269
1052,44,21,AF,Silver,383
1053,44,6,EU,Silver,307
1054,28,5,OC,Bronze,267
1055,33,6,SA,Bronze,390
1056,48,14,OC,Silver,366
1057,43,13,SA,Silver,578
1058,39,18,NA,Bronze,29
1059,38,15,NA,Bronze,302
1060,26,23,OC,Bronze,90
1061,41,6,AS,Silver,211
1062,38,12,OC,Bronze,325
1063,48,16,AF,Silver,217
1064,76,7,OC,Diamond,292
1065,40,5,OC,Bronze,327
1066,37,18,SA,Bronze,355
1067,40,11,AS,Bronze,147
1068,27,17,SA,Bronze,235
1069,22,8,OC,Bronze,599
1070,45,16,AF,Silver,445
1071,34,5,OC,Bronze,274
1072,38,25,SA,Bronze,202
1073,29,23,NA,Bronze,348
1074,39,27,OC,Bronze,249
1075,20,22,NA,Bronze,277
1076,30,21,AS,Bronze,349
1077,30,10,NA,Bronze,133
1078,39,10,AF,Bronze,447
1079,50,7,EU,Silver,214
1080,41,12,AS,Silver,405
1081,30,13,EU,Bronze,238
1082,24,19,SA,Bronze,407
1083,43,12,NA,Silver,180
1084,35,18,SA,Bronze,314
1085,25,24,OC,Bronze,262
1086,36,12,NA,Bronze,623
1087,39,25,AF,Bronze,172
1088,27,17,SA,Bronze,1
1089,26,26,NA,Bronze,394
1090,47,23,EU,Silver,331
1091,38,26,OC,Bronze,286
1092,44,22,OC,Silver,419
1093,26,6,OC,Bronze,260
1094,60,15,AS,Gold,245
1095,25,16,AF,Bronze,202
1096,41,31,AF,Silver,261
1097,36,12,SA,Bronze,493
1098,46,11,AS,Silver,305
1099,24,21,EU,Bronze,286
1100,26,5,SA,Bronze,132
1101,23,16,NA,Bronze,85
1102,30,15,EU,Bronze,317
1103,31,16,AF,Bronze,236
1104,26,8,AS,Bronze,279
1105,32,11,SA,Bronze,434
1106,33,12,SA,Bronze,316
1107,32,19,OC,Bronze,234
1108,22,26,NA,Bronze,246
1109,35,18,AF,Bronze,266
1110,28,7,NA,Bronze,509
1111,39,19,AF,Bronze,457
1112,35,14,AF,Bronze,224
1113,29,15,OC,Bronze,345
1114,20,11,AS,Bronze,424
1115,37,8,AS,Bronze,302
1116,29,12,EU,Bronze,540
1117,31,9,SA,Bronze,531
1118,27,23,AS,Bronze,646
1119,24,13,AS,Bronze,120
1120,34,12,NA,Bronze,413
1121,21,16,AS,Bronze,338
1122,26,16,SA,Bronze,440
1123,37,13,AS,Bronze,579
1124,35,31,AF,Bronze,355
1125,30,15,AS,Bronze,26
1126,33,12,NA,Bronze,280
1127,21,26,OC,Bronze,105
1128,38,5,SA,Bronze,274
1129,45,22,NA,Silver,380
1130,30,20,OC,Bronze,380
1131,25,18,AS,Bronze,336
1132,26,10,SA,Bronze,184
1133,29,12,AS,Bronze,273
1134,52,16,OC,Silver,442
1135,42,11,OC,Silver,259
1136,52,16,AS,Silver,259
1137,31,5,NA,Bronze,322
1138,27,10,OC,Bronze,386
1139,39,8,NA,Bronze,417
1140,13,17,NA,Bronze,260
1141,33,31,OC,Bronze,359
1142,29,25,SA,Bronze,396
1143,42,22,AF,Silver,293
1144,45,9,NA,Silver,119
1145,22,13,OC,Bronze,367
1146,52,16,OC,Silver,256
1147,41,10,AF,Silver,371
1148,24,12,EU,Bronze,298
1149,15,10,AF,Bronze,198
1150,39,13,AF,Bronze,171
1151,33,15,AF,Bronze,207
1152,55,19,SA,Silver,468
1153,16,16,NA,Bronze,284
1154,32,12,EU,Bronze,483
1155,28,20,SA,Bronze,54
1156,33,8,EU,Bronze,415
1157,28,22,AS,Bronze,484
1158,21,21,AS,Bronze,469
1159,47,17,AS,Silver,257
1160,27,15,NA,Bronze,257
1161,12,14,NA,Bronze,443
1162,53,10,EU,Silver,240
1163,32,16,AS,Bronze,171
1164,35,11,NA,Bronze,373
1165,36,11,NA,Bronze,408
1166,15,24,SA,Bronze,197
1167,20,15,OC,Bronze,496
1168,26,6,OC,Bronze,419
1169,30,13,AS,Bronze,364
1170,49,27,AS,Silver,234
1171,39,17,AF,Bronze,462
1172,16,14,OC,Bronze,186
1173,37,8,AS,Bronze,335
1174,30,18,NA,Bronze,350
1175,20,19,NA,Bronze,205
1176,64,23,AS,Gold,365
1177,33,14,OC,Bronze,247
1178,17,14,OC,Bronze,138
1179,25,25,EU,Bronze,445
1180,27,7,OC,Bronze,154
1181,25,24,EU,Bronze,278
1182,30,21,AF,Bronze,211
1183,53,9,NA,Silver,290
1184,30,20,SA,Bronze,249
1185,35,7,EU,Bronze,383
1186,24,8,EU,Bronze,329
1187,29,15,NA,Bronze,75
1188,24,17,AF,Bronze,303
1189,28,16,SA,Bronze,291
1190,27,14,AS,Bronze,399
1191,35,11,AS,Bronze,128
1192,32,16,SA,Bronze,371
1193,30,8,AS,Bronze,323
1194,28,9,AS,Bronze,367
1195,29,21,EU,Bronze,255
1196,19,6,SA,Bronze,287
1197,30,18,SA,Bronze,275
1198,29,20,OC,Bronze,291
1199,31,14,EU,Bronze,468
1200,42,13,OC,Silver,370
1201,33,26,AS,Bronze,439
1202,34,6,SA,Bronze,380
1203,22,15,OC,Bronze,180
1204,33,7,SA,Bronze,315
1205,42,9,AF,Silver,257
1206,26,24,AS,Bronze,260
1207,31,15,OC,Bronze,314
1208,36,14,AF,Bronze,293
1209,38,20,OC,Bronze,34
1210,42,19,EU,Silver,264
1211,38,13,AS,Bronze,390
1212,41,26,EU,Silver,210
1213,15,22,AF,Bronze,54
1214,43,12,SA,Silver,413
1215,43,28,NA,Silver,313
1216,37,6,AS,Bronze,173
1217,25,8,SA,Bronze,393
1218,39,16,OC,Bronze,108
1219,38,30,SA,Bronze,326
1220,15,5,EU,Bronze,319
1221,31,9,OC,Bronze,398
1222,23,8,OC,Bronze,288
1223,45,20,SA,Silver,267
1224,34,15,OC,Bronze,356
1225,18,12,AF,Bronze,381
1226,45,16,AS,Silver,0
1227,37,12,AS,Bronze,526
1228,21,17,NA,Bronze,463
1229,33,6,OC,Bronze,69
1230,29,21,AS,Bronze,471
1231,45,16,NA,Silver,226
1232,22,7,EU,Bronze,225
1233,15,20,SA,Bronze,343
1234,35,13,OC,Bronze,477
1235,25,18,SA,Bronze,396
1236,42,22,AS,Silver,395
1237,39,9,AF,Bronze,236
1238,24,23,SA,Bronze,346
1239,30,22,NA,Bronze,131
1240,23,22,AF,Bronze,197
1241,34,23,AF,Bronze,190
1242,47,17,SA,Silver,472
1243,58,18,AS,Gold,276
1244,54,25,EU,Silver,250
1245,20,21,AS,Bronze,175
1246,42,13,OC,Silver,346
1247,38,9,AS,Bronze,144
1248,26,16,SA,Bronze,275
1249,39,26,SA,Bronze,41
1250,43,28,AF,Silver,206
1251,33,24,OC,Bronze,485
1252,35,16,SA,Bronze,373
1253,30,12,EU,Bronze,96
1254,60,13,NA,Gold,316
1255,14,7,OC,Bronze,353
1256,26,23,SA,Bronze,461
1257,49,14,OC,Silver,487
1258,17,19,AF,Bronze,287
1259,24,23,OC,Bronze,276
1260,31,30,NA,Bronze,348
1261,42,8,NA,Silver,313
1262,47,9,NA,Silver,106
1263,31,5,OC,Bronze,0
1264,38,26,EU,Bronze,31
1265,25,12,AF,Bronze,339
1266,32,14,AS,Bronze,173
1267,28,20,NA,Bronze,229
1268,29,18,OC,Bronze,457
1269,59,19,EU,Gold,206
1270,21,14,AF,Bronze,338
1271,30,10,NA,Bronze,538
1272,35,11,NA,Bronze,214
1273,33,15,EU,Bronze,305
1274,26,24,EU,Bronze,199
1275,39,16,AS,Bronze,176
1276,38,15,OC,Bronze,361
1277,49,16,EU,Silver,188
1278,27,23,AS,Bronze,466
1279,31,35,OC,Bronze,414
1280,29,20,AF,Bronze,286
1281,25,11,EU,Bronze,74
1282,23,15,AS,Bronze,227
1283,34,32,NA,Bronze,62
1284,56,16,OC,Gold,173
1285,35,23,NA,Bronze,412
1286,24,21,SA,Bronze,171
1287,31,25,OC,Bronze,487
1288,28,16,SA,Bronze,236
1289,34,12,NA,Bronze,250
1290,43,14,OC,Silver,228
1291,17,10,AF,Bronze,386
1292,39,9,EU,Bronze,264
1293,41,15,OC,Silver,283
1294,18,6,NA,Bronze,355
1295,46,19,SA,Silver,125
1296,27,12,OC,Bronze,421
1297,33,7,OC,Bronze,244
1298,23,5,SA,Bronze,198
1299,41,7,EU,Silver,337
1300,26,13,AF,Bronze,516
1301,32,21,SA,Bronze,292
1302,46,7,SA,Silver,283
1303,50,9,NA,Silver,217
1304,34,16,NA,Bronze,386
1305,28,7,NA,Bronze,364
1306,19,14,EU,Bronze,142
1307,50,12,NA,Silver,471
1308,57,14,SA,Gold,395
1309,21,11,SA,Bronze,35
1310,58,8,EU,Gold,283
1311,50,22,NA,Silver,232
1312,51,17,OC,Silver,291
1313,30,16,NA,Bronze,282
1314,38,12,NA,Bronze,4
1315,39,17,OC,Bronze,218
1316,17,12,SA,Bronze,175
1317,23,22,OC,Bronze,365
1318,36,31,SA,Bronze,82
1319,51,14,NA,Silver,127
1320,30,27,AF,Bronze,248
1321,25,15,NA,Bronze,351
1322,24,18,NA,Bronze,520
1323,40,22,EU,Bronze,269
1324,52,29,OC,Silver,244
1325,25,14,OC,Bronze,225
1326,20,17,EU,Bronze,261
1327,31,21,EU,Bronze,268
1328,39,10,NA,Bronze,325
1329,17,7,NA,Bronze,261
1330,22,22,SA,Bronze,315
1331,44,19,OC,Silver,422
1332,30,5,AS,Bronze,366
1333,47,19,AF,Silver,582
1334,17,11,SA,Bronze,357
1335,39,12,EU,Bronze,249
1336,44,19,AS,Silver,310
1337,41,16,AS,Silver,396
1338,28,16,NA,Bronze,412
1339,25,17,AS,Bronze,188
1340,17,11,OC,Bronze,467
1341,9,12,OC,Bronze,522
1342,30,9,AF,Bronze,320
1343,30,21,NA,Bronze,394
1344,13,8,EU,Bronze,362
1345,21,9,OC,Bronze,120
1346,11,26,SA,Bronze,538
1347,43,9,OC,Silver,324
1348,12,5,AF,Bronze,407
1349,22,29,AF,Bronze,366
1350,29,18,NA,Bronze,321
1351,28,17,AS,Bronze,209
1352,29,18,SA,Bronze,261
1353,30,21,OC,Bronze,215
1354,17,17,SA,Bronze,266
1355,29,14,AF,Bronze,25
1356,21,25,NA,Bronze,308
1357,36,11,OC,Bronze,429
1358,51,8,NA,Silver,552
1359,28,6,OC,Bronze,403
1360,17,10,AF,Bronze,247
1361,27,9,AF,Bronze,312
1362,19,16,SA,Bronze,259
1363,41,21,SA,Silver,370
1364,43,9,EU,Silver,231
1365,33,23,SA,Bronze,221
1366,29,14,OC,Bronze,116
1367,23,19,SA,Bronze,458
1368,50,11,OC,Silver,167
1369,42,27,EU,Silver,160
1370,38,9,AS,Bronze,450
1371,18,19,EU,Bronze,287
1372,44,14,NA,Silver,443
1373,42,11,AS,Silver,302
1374,24,19,OC,Bronze,325
1375,45,17,SA,Silver,464
1376,19,5,EU,Bronze,24
1377,22,23,NA,Bronze,360
1378,29,15,AF,Bronze,394
1379,24,5,SA,Bronze,548
1380,31,16,OC,Bronze,404
1381,42,14,EU,Silver,539
1382,32,12,NA,Bronze,236
1383,36,14,AF,Bronze,416
1384,27,14,SA,Bronze,384
1385,30,18,EU,Bronze,378
1386,18,21,AS,Bronze,289
1387,31,22,NA,Bronze,292
1388,41,9,AS,Silver,267
1389,43,13,AF,Silver,436
1390,41,20,AF,Silver,215
1391,16,5,EU,Bronze,420
1392,25,17,SA,Bronze,422
1393,45,21,EU,Silver,353
1394,19,12,AS,Bronze,0
1395,44,18,OC,Silver,282
1396,39,12,AS,Bronze,213
1397,33,25,OC,Bronze,421
1398,40,25,AS,Bronze,441
1399,45,12,AF,Silver,305
1400,55,18,AS,Silver,281
1401,34,29,NA,Bronze,485
1402,24,23,SA,Bronze,413
1403,42,11,SA,Silver,327
1404,21,21,AS,Bronze,336
1405,14,8,AF,Bronze,296
1406,38,20,AF,Bronze,618
1407,35,12,OC,Bronze,283
1408,27,13,AF,Bronze,269
1409,33,19,SA,Bronze,327
1410,43,8,AS,Silver,404
1411,26,17,SA,Bronze,279
1412,37,11,NA,Bronze,229
1413,37,22,AF,Bronze,281
1414,25,23,AF,Bronze,244
1415,43,25,NA,Silver,447
1416,49,6,AF,Silver,318
1417,30,22,SA,Bronze,485
1418,27,20,AF,Bronze,222
1419,24,18,SA,Bronze,204
1420,37,23,NA,Bronze,186
1421,41,21,AS,Silver,436
1422,40,38,AF,Bronze,302
1423,31,12,SA,Bronze,344
1424,28,20,OC,Bronze,211
1425,28,18,AF,Bronze,490
1426,59,7,SA,Gold,193
1427,22,23,AS,Bronze,333
1428,32,14,OC,Bronze,318
1429,41,12,AF,Silver,442
1430,26,23,EU,Bronze,314
1431,12,12,EU,Bronze,354
1432,39,5,NA,Bronze,315
1433,47,10,SA,Silver,201
1434,45,18,EU,Silver,147
1435,37,9,NA,Bronze,208
1436,43,17,AF,Silver,214
1437,17,10,AS,Bronze,443
1438,35,24,NA,Bronze,234
1439,36,18,AS,Bronze,268
1440,38,9,NA,Bronze,226
1441,27,25,OC,Bronze,337
1442,55,20,OC,Silver,306
1443,29,8,NA,Bronze,223
1444,20,19,SA,Bronze,381
1445,25,25,NA,Bronze,397
1446,30,17,AS,Bronze,343
1447,51,15,OC,Silver,226
1448,22,9,AS,Bronze,129
1449,42,9,OC,Silver,506
1450,52,14,EU,Silver,457
1451,41,13,OC,Silver,359
1452,32,19,AS,Bronze,404
1453,37,10,SA,Bronze,433
1454,20,16,OC,Bronze,219
1455,42,7,AF,Silver,451
1456,27,23,AS,Bronze,142
1457,26,16,SA,Bronze,196
1458,40,6,AF,Bronze,213
1459,42,12,SA,Silver,402
1460,47,10,AS,Silver,185
1461,31,30,NA,Bronze,240
1462,27,9,AF,Bronze,260
1463,50,15,SA,Silver,178
1464,30,13,NA,Bronze,356
1465,33,8,AS,Bronze,375
1466,26,26,EU,Bronze,205
1467,56,9,NA,Gold,95
1468,50,10,EU,Silver,358
1469,33,17,AF,Bronze,311
1470,44,12,AS,Silver,350
1471,28,22,EU,Bronze,217
1472,42,12,AS,Silver,450
1473,41,11,NA,Silver,277
1474,28,19,AS,Bronze,601
1475,22,19,NA,Bronze,250
1476,19,13,OC,Bronze,533
1477,25,14,AF,Bronze,1
1478,27,21,OC,Bronze,293
1479,44,8,SA,Silver,95
1480,34,18,AS,Bronze,144
1481,30,7,NA,Bronze,182
1482,36,13,OC,Bronze,383
1483,26,21,SA,Bronze,108
1484,35,23,AF,Bronze,542
1485,34,16,EU,Bronze,51
1486,13,27,OC,Bronze,299
1487,42,6,AS,Silver,432
1488,32,8,AF,Bronze,276
1489,31,25,AS,Bronze,278
1490,26,7,AF,Bronze,469
1491,40,8,OC,Bronze,100
1492,37,22,AS,Bronze,285
1493,20,21,EU,Bronze,324
1494,5,10,EU,Bronze,271
1495,46,6,SA,Silver,375
1496,32,8,AS,Bronze,262
1497,17,13,AF,Bronze,288
1498,16,7,AF,Bronze,271
1499,39,9,SA,Bronze,206
1500,20,11,AF,Bronze,44
1501,33,15,AF,Bronze,387
1502,27,6,OC,Bronze,545
1503,38,5,EU,Bronze,472
1504,24,19,AF,Bronze,409
1505,25,10,AF,Bronze,328
1506,24,20,NA,Bronze,438
1507,30,18,SA,Bronze,223
1508,45,8,AF,Silver,227
1509,43,18,NA,Silver,207
1510,28,21,AS,Bronze,237
1511,23,35,AF,Bronze,329
1512,32,20,OC,Bronze,229
1513,25,12,AF,Bronze,332
1514,29,10,EU,Bronze,257
1515,31,21,AS,Bronze,391
1516,40,25,EU,Bronze,403
1517,35,25,SA,Bronze,159
1518,25,18,AF,Bronze,213
1519,16,15,NA,Bronze,421
1520,36,28,SA,Bronze,276
1521,39,14,OC,Bronze,221
1522,22,28,OC,Bronze,194
1523,17,16,OC,Bronze,438
1524,31,21,EU,Bronze,337
1525,36,21,NA,Bronze,196
1526,40,19,AF,Bronze,332
1527,30,29,AS,Bronze,237
1528,68,24,EU,Gold,310
1529,35,18,AF,Bronze,128
1530,46,23,NA,Silver,358
1531,27,14,NA,Bronze,332
1532,19,15,AS,Bronze,346
1533,41,6,AS,Silver,321
1534,33,11,NA,Bronze,211
1535,31,17,EU,Bronze,315
1536,34,28,SA,Bronze,317
1537,24,12,OC,Bronze,495
1538,26,19,OC,Bronze,368
1539,43,10,AF,Silver,357
1540,18,17,AS,Bronze,273
1541,58,13,EU,Gold,263
1542,28,33,SA,Bronze,507
1543,37,14,AS,Bronze,531
1544,42,15,SA,Silver,261
1545,39,9,NA,Bronze,229
1546,33,9,AF,Bronze,167
1547,19,17,SA,Bronze,613
1548,40,18,SA,Bronze,326
1549,23,16,SA,Bronze,362
1550,13,24,AF,Bronze,250
1551,36,18,EU,Bronze,347
1552,50,16,OC,Silver,541
1553,17,23,AS,Bronze,124
1554,44,21,NA,Silver,251
1555,26,14,OC,Bronze,265
1556,46,12,SA,Silver,129
1557,43,23,AF,Silver,474
1558,36,16,OC,Bronze,237
1559,20,20,SA,Bronze,280
1560,27,28,SA,Bronze,299
1561,34,9,EU,Bronze,191
1562,37,15,OC,Bronze,335
1563,40,10,EU,Bronze,439
1564,27,9,SA,Bronze,311
1565,37,13,SA,Bronze,305
1566,27,16,SA,Bronze,44
1567,33,9,SA,Bronze,208
1568,47,12,AS,Silver,149
1569,12,16,SA,Bronze,241
1570,35,16,AS,Bronze,154
1571,16,19,OC,Bronze,178
1572,35,25,NA,Bronze,391
1573,24,16,NA,Bronze,295
1574,33,11,SA,Bronze,375
1575,29,11,AF,Bronze,214
1576,60,18,NA,Gold,313
1577,42,6,AS,Silver,349
1578,27,21,NA,Bronze,467
1579,26,25,AF,Bronze,136
1580,40,11,EU,Bronze,340
1581,45,10,AF,Silver,217
1582,37,9,NA,Bronze,262
1583,40,21,AS,Bronze,292
1584,47,21,AF,Silver,308
1585,17,14,SA,Bronze,406
1586,31,20,SA,Bronze,313
1587,43,25,EU,Silver,228
1588,27,14,AS,Bronze,249
1589,38,20,NA,Bronze,432
1590,18,15,AF,Bronze,343
1591,27,12,AS,Bronze,385
1592,32,16,AF,Bronze,313
1593,28,15,NA,Bronze,334
1594,24,34,AF,Bronze,399
1595,27,41,AS,Bronze,227
1596,28,9,AS,Bronze,447
1597,34,16,OC,Bronze,356
1598,22,12,AF,Bronze,372
1599,43,24,OC,Silver,128
1600,40,5,AS,Bronze,277
1601,41,10,NA,Silver,465
1602,34,24,AF,Bronze,497
1603,21,5,NA,Bronze,384
1604,26,15,OC,Bronze,399
1605,36,23,AF,Bronze,188
1606,48,14,OC,Silver,369
1607,40,13,SA,Bronze,339
1608,48,21,AF,Silver,209
1609,17,14,EU,Bronze,31
1610,23,19,EU,Bronze,265
1611,34,11,AF,Bronze,403
1612,45,21,AF,Silver,327
1613,45,21,AF,Silver,314
1614,26,29,AS,Bronze,285
1615,35,8,EU,Bronze,284
1616,28,22,OC,Bronze,199
1617,37,18,AS,Bronze,389
1618,39,23,AF,Bronze,538
1619,44,21,SA,Silver,232
1620,29,5,AF,Bronze,508
1621,30,7,EU,Bronze,466
1622,46,18,AF,Silver,330
1623,21,19,NA,Bronze,233
1624,29,13,OC,Bronze,350
1625,16,17,SA,Bronze,336
1626,42,11,EU,Silver,175
1627,31,21,SA,Bronze,363
1628,40,21,AS,Bronze,344
1629,27,18,NA,Bronze,151
1630,35,5,AF,Bronze,457
1631,37,8,NA,Bronze,191
1632,33,11,NA,Bronze,406
1633,48,15,NA,Silver,241
1634,43,21,AS,Silver,323
1635,34,21,SA,Bronze,234
1636,43,11,OC,Silver,107
1637,45,18,AS,Silver,223
1638,21,16,NA,Bronze,0
1639,47,8,AS,Silver,312
1640,42,15,AF,Silver,408
1641,17,19,SA,Bronze,339
1642,19,5,OC,Bronze,302
1643,19,21,NA,Bronze,250
1644,35,19,EU,Bronze,145
1645,23,18,NA,Bronze,52
1646,45,15,AS,Silver,314
1647,35,9,AF,Bronze,242
1648,12,21,AS,Bronze,462
1649,41,21,NA,Silver,212
1650,15,14,SA,Bronze,385
1651,42,15,OC,Silver,190
1652,26,10,EU,Bronze,243
1653,38,14,OC,Bronze,0
1654,47,10,SA,Silver,223
1655,44,10,SA,Silver,386
1656,25,23,EU,Bronze,286
1657,73,32,SA,Diamond,310
1658,32,14,SA,Bronze,448
1659,14,14,NA,Bronze,320
1660,44,18,EU,Silver,336
1661,24,15,SA,Bronze,166
1662,26,10,AS,Bronze,415
1663,17,6,SA,Bronze,302
1664,22,6,AS,Bronze,359
1665,38,21,EU,Bronze,166
1666,52,14,OC,Silver,167
1667,26,16,SA,Bronze,214
1668,29,22,SA,Bronze,200
1669,38,19,NA,Bronze,222
1670,32,8,NA,Bronze,46
1671,44,13,AF,Silver,331
1672,24,20,EU,Bronze,374
1673,25,6,AF,Bronze,385
1674,7,9,EU,Bronze,445
1675,35,8,SA,Bronze,324
1676,46,10,NA,Silver,550
1677,39,28,SA,Bronze,291
1678,24,11,SA,Bronze,143
1679,56,16,NA,Gold,415
1680,22,22,EU,Bronze,382
1681,43,15,OC,Silver,532
1682,22,13,OC,Bronze,339
1683,46,24,SA,Silver,422
1684,33,15,AF,Bronze,380
1685,43,32,EU,Silver,311
1686,25,6,AS,Bronze,363
1687,51,14,NA,Silver,376
1688,33,22,NA,Bronze,225
1689,18,15,NA,Bronze,348
1690,33,17,AS,Bronze,298
1691,22,18,AS,Bronze,396
1692,31,10,AF,Bronze,427
1693,28,11,AS,Bronze,244
1694,39,9,SA,Bronze,277
1695,27,7,AS,Bronze,183
1696,29,18,EU,Bronze,212
1697,20,13,SA,Bronze,384
1698,38,26,OC,Bronze,274
1699,19,12,AF,Bronze,267
1700,14,22,AF,Bronze,458
1701,24,7,EU,Bronze,343
1702,33,18,EU,Bronze,511
1703,21,7,OC,Bronze,303
1704,42,9,EU,Silver,276
1705,36,24,NA,Bronze,401
1706,42,20,AS,Silver,268
1707,20,13,EU,Bronze,372
1708,25,21,AS,Bronze,388
1709,37,25,OC,Bronze,173
1710,6,17,AF,Bronze,134
1711,27,6,AS,Bronze,588
1712,16,6,NA,Bronze,352
1713,21,10,AS,Bronze,386
1714,29,13,EU,Bronze,134
1715,23,13,EU,Bronze,287
1716,31,11,OC,Bronze,428
1717,17,12,AS,Bronze,0
1718,53,11,EU,Silver,169
1719,31,18,OC,Bronze,216
1720,33,14,AF,Bronze,448
1721,41,26,SA,Silver,400
1722,33,23,AS,Bronze,354
1723,23,23,EU,Bronze,232
1724,26,31,AS,Bronze,423
